Product_ID,Product_Category,Year,H1_Revenue,H2_Revenue,Yearly_Revenue,H1_Quantity,H2_Quantity,Yearly_Quantity,H1_Revenue_Percentage,H2_Revenue_Percentage
P00091642,Appliances,2017,537.53,153.58,691.11,7,2,9,77.78,22.22
P00051542,Toys,2017,498.94,191.90,690.84,13,5,18,72.22,27.78
P00123042,Patio & Garden,2017,313.85,376.62,690.47,5,6,11,45.45,54.55
P00000442,Health & Beauty,2017,324.80,365.40,690.20,16,18,34,47.06,52.94
P00192942,Health & Beauty,2017,314.16,375.87,690.03,56,67,123,45.53,54.47
P00281642,Grocery,2017,397.05,291.17,688.22,15,11,26,57.69,42.31
P00301642,Health & Beauty,2017,152.90,535.15,688.05,2,7,9,22.22,77.78
P00176042,Toys,2017,452.00,235.04,687.04,25,13,38,65.79,34.21
P00125642,Health & Beauty,2017,327.10,359.81,686.91,10,11,21,47.62,52.38
P00241742,Health & Beauty,2017,152.52,533.82,686.34,2,7,9,22.22,77.78
P0094742,Electronics,2017,237.51,448.63,686.14,9,17,26,34.62,65.38
P00059942,Toys,2017,228.42,456.84,685.26,3,6,9,33.33,66.67
P00199742,Health & Beauty,2017,586.44,97.74,684.18,12,2,14,85.71,14.29
P00020542,"Books, Movies & Music",2017,456.00,228.00,684.00,6,3,9,66.67,33.33
P00035142,Grocery,2017,544.80,136.20,681.00,8,2,10,80.00,20.00
P00026142,Health & Beauty,2017,246.96,432.18,679.14,8,14,22,36.36,63.64
P00253742,Grocery,2017,463.71,214.02,677.73,13,6,19,68.42,31.58
P00147542,Electronics,2017,527.10,150.60,677.70,7,2,9,77.78,22.22
P00125842,Patio & Garden,2017,451.70,225.85,677.55,10,5,15,66.67,33.33
P00232742,Toys,2017,440.31,237.09,677.40,13,7,20,65.00,35.00
P00324542,Health & Beauty,2017,279.49,397.17,676.66,19,27,46,41.30,58.70
P00277742,Toys,2017,252.60,421.00,673.60,6,10,16,37.50,62.50
P00018642,Toys,2017,305.80,366.96,672.76,10,12,22,45.45,54.55
P00296342,Toys,2017,351.00,321.75,672.75,12,11,23,52.17,47.83
P00350642,Toys,2017,310.14,361.83,671.97,6,7,13,46.15,53.85
P00325942,Health & Beauty,2017,279.80,391.72,671.52,5,7,12,41.67,58.33
P00007142,Health & Beauty,2017,125.85,545.35,671.20,3,13,16,18.75,81.25
P00164342,Health & Beauty,2017,122.00,549.00,671.00,2,9,11,18.18,81.82
P00180442,Patio & Garden,2017,176.30,493.64,669.94,5,14,19,26.32,73.68
P00066442,Health & Beauty,2017,182.34,486.24,668.58,3,8,11,27.27,72.73
P00027542,Toys,2017,425.25,243.00,668.25,35,20,55,63.64,36.36
P00252942,Electronics,2017,313.60,352.80,666.40,8,9,17,47.06,52.94
P00044642,Grocery,2017,517.23,147.78,665.01,7,2,9,77.78,22.22
P00205942,Health & Beauty,2017,344.40,319.80,664.20,70,65,135,51.85,48.15
P00078642,Clothing,2017,451.52,212.48,664.00,34,16,50,68.00,32.00
P00342142,Patio & Garden,2017,442.10,221.05,663.15,10,5,15,66.67,33.33
P00139742,Toys,2017,299.32,363.46,662.78,14,17,31,45.16,54.84
P00047342,Health & Beauty,2017,94.50,567.00,661.50,2,12,14,14.29,85.71
P00087642,Health & Beauty,2017,274.70,384.58,659.28,10,14,24,41.67,58.33
P00296142,Health & Beauty,2017,192.15,466.65,658.80,7,17,24,29.17,70.83
P00306442,Toys,2017,582.72,72.84,655.56,8,1,9,88.89,11.11
P00179942,Patio & Garden,2017,235.98,419.52,655.50,9,16,25,36.00,64.00
P00165242,Toys,2017,0.00,654.57,654.57,0,9,9,0.00,100.00
P00149142,Patio & Garden,2017,545.20,109.04,654.24,20,4,24,83.33,16.67
P00224342,Toys,2017,435.78,217.89,653.67,18,9,27,66.67,33.33
P00062042,Health & Beauty,2017,344.61,306.32,650.93,9,8,17,52.94,47.06
P00009542,Toys,2017,177.51,473.36,650.87,3,8,11,27.27,72.73
P00230542,Health & Beauty,2017,649.20,0.00,649.20,10,0,10,100.00,0.00
P00163142,Household Essentials,2017,403.20,244.80,648.00,28,17,45,62.22,37.78
P00116442,Health & Beauty,2017,323.85,323.85,647.70,5,5,10,50.00,50.00
P00191442,Grocery,2017,269.36,378.14,647.50,52,73,125,41.60,58.40
P00319742,Toys,2017,138.72,508.64,647.36,3,11,14,21.43,78.57
P00234342,Electronics,2017,573.76,71.72,645.48,8,1,9,88.89,11.11
P00026542,Toys,2017,193.59,451.71,645.30,3,7,10,30.00,70.00
P00084742,Health & Beauty,2017,290.34,354.86,645.20,9,11,20,45.00,55.00
P00269942,Grocery,2017,161.20,483.60,644.80,4,12,16,25.00,75.00
P00124642,"Arts, Crafts & Sewing",2017,290.56,354.12,644.68,64,78,142,45.07,54.93
P00361142,Toys,2017,214.77,429.54,644.31,3,6,9,33.33,66.67
P00091042,Health & Beauty,2017,385.92,257.28,643.20,6,4,10,60.00,40.00
P00009342,Grocery,2017,338.64,303.78,642.42,68,61,129,52.71,47.29
P00090542,"Arts, Crafts & Sewing",2017,260.88,380.45,641.33,24,35,59,40.68,59.32
P00276042,Electronics,2017,290.80,348.96,639.76,5,6,11,45.45,54.55
P00347542,Grocery,2017,392.00,245.00,637.00,8,5,13,61.54,38.46
P00164142,Toys,2017,63.59,572.31,635.90,1,9,10,10.00,90.00
P00011842,Health & Beauty,2017,223.34,412.32,635.66,13,24,37,35.14,64.86
P00150642,Health & Beauty,2017,421.20,210.60,631.80,6,3,9,66.67,33.33
P00282942,Health & Beauty,2017,350.80,280.64,631.44,10,8,18,55.56,44.44
P00160542,Health & Beauty,2017,210.47,420.94,631.41,13,26,39,33.33,66.67
P00078142,Toys,2017,315.56,315.56,631.12,46,46,92,50.00,50.00
P00038142,Grocery,2017,242.15,387.44,629.59,5,8,13,38.46,61.54
P00032942,Office & School Supplies,2017,233.48,395.12,628.60,13,22,35,37.14,62.86
P00088642,Health & Beauty,2017,269.10,358.80,627.90,15,20,35,42.86,57.14
P00028642,Health & Beauty,2017,455.44,170.79,626.23,8,3,11,72.73,27.27
P00016442,Electronics,2017,244.71,380.66,625.37,9,14,23,39.13,60.87
P00246042,Office & School Supplies,2017,331.02,294.24,625.26,9,8,17,52.94,47.06
P00232842,Toys,2017,340.86,284.05,624.91,6,5,11,54.55,45.45
P00129142,Grocery,2017,463.32,160.38,623.70,26,9,35,74.29,25.71
P00018842,Toys,2017,244.42,377.74,622.16,11,17,28,39.29,60.71
P00355942,Toys,2017,372.96,248.64,621.60,21,14,35,60.00,40.00
P00342642,Grocery,2017,465.66,155.22,620.88,9,3,12,75.00,25.00
P00156342,Health & Beauty,2017,310.10,310.10,620.20,7,7,14,50.00,50.00
P00080742,Toys,2017,394.10,225.20,619.30,7,4,11,63.64,36.36
P00066742,Furniture,2017,327.78,291.36,619.14,9,8,17,52.94,47.06
P00044842,Toys,2017,217.92,399.52,617.44,6,11,17,35.29,64.71
P00034942,Toys,2017,295.80,320.45,616.25,12,13,25,48.00,52.00
P00366142,Household Essentials,2017,369.60,246.40,616.00,6,4,10,60.00,40.00
P00286142,"Arts, Crafts & Sewing",2017,369.54,246.36,615.90,9,6,15,60.00,40.00
P00368542,Patio & Garden,2017,141.66,472.20,613.86,3,10,13,23.08,76.92
P00182842,Health & Beauty,2017,153.38,460.14,613.52,2,6,8,25.00,75.00
P00107042,Home & Kitchen,2017,536.83,76.69,613.52,7,1,8,87.50,12.50
P00175542,Health & Beauty,2017,122.66,490.64,613.30,2,8,10,20.00,80.00
P00049542,Toys,2017,342.57,270.45,613.02,57,45,102,55.88,44.12
P00316542,Health & Beauty,2017,306.40,306.40,612.80,5,5,10,50.00,50.00
P00067342,Toys,2017,306.30,306.30,612.60,6,6,12,50.00,50.00
P00021542,Patio & Garden,2017,271.44,339.30,610.74,4,5,9,44.44,55.56
P00229642,Toys,2017,304.08,304.08,608.16,7,7,14,50.00,50.00
P00274642,Clothing,2017,213.94,394.10,608.04,19,35,54,35.19,64.81
P00209542,Health & Beauty,2017,151.90,455.70,607.60,2,6,8,25.00,75.00
P00206042,Health & Beauty,2017,277.44,329.46,606.90,16,19,35,45.71,54.29
P00360542,"Arts, Crafts & Sewing",2017,219.32,383.81,603.13,4,7,11,36.36,63.64
P00061042,Toys,2017,412.23,190.26,602.49,13,6,19,68.42,31.58
P00152542,"Arts, Crafts & Sewing",2017,438.08,164.28,602.36,8,3,11,72.73,27.27
P00069542,Health & Beauty,2017,320.64,280.56,601.20,16,14,30,53.33,46.67
P00010842,Toys,2017,344.65,256.20,600.85,113,84,197,57.36,42.64
P00299542,Toys,2017,323.05,276.90,599.95,7,6,13,53.85,46.15
P00365342,Grocery,2017,322.63,276.54,599.17,7,6,13,53.85,46.15
P00293542,Toys,2017,149.76,449.28,599.04,2,6,8,25.00,75.00
P00131742,Toys,2017,213.85,384.93,598.78,5,9,14,35.71,64.29
P00207542,Toys,2017,434.96,163.11,598.07,8,3,11,72.73,27.27
P00191042,Home & Kitchen,2017,204.96,392.84,597.80,12,23,35,34.29,65.71
P00225742,Electronics,2017,331.95,265.56,597.51,5,4,9,55.56,44.44
P00164842,Health & Beauty,2017,298.44,298.44,596.88,9,9,18,50.00,50.00
P00160442,Toys,2017,383.58,213.10,596.68,9,5,14,64.29,35.71
P00334642,Grocery,2017,477.20,119.30,596.50,8,2,10,80.00,20.00
P00336042,Health & Beauty,2017,280.56,315.63,596.19,8,9,17,47.06,52.94
P0098742,Toys,2017,254.97,339.96,594.93,9,12,21,42.86,57.14
P00102942,Grocery,2017,269.04,325.09,594.13,24,29,53,45.28,54.72
P00007542,Office & School Supplies,2017,326.59,267.21,593.80,11,9,20,55.00,45.00
P00140442,Grocery,2017,296.80,296.80,593.60,4,4,8,50.00,50.00
P00245042,Patio & Garden,2017,262.64,328.30,590.94,8,10,18,44.44,55.56
P00083642,Toys,2017,0.00,589.41,589.41,0,9,9,0.00,100.00
P00108442,Health & Beauty,2017,399.30,188.76,588.06,55,26,81,67.90,32.10
P00108042,Health & Beauty,2017,195.70,391.40,587.10,5,10,15,33.33,66.67
P00163742,Health & Beauty,2017,219.87,366.45,586.32,3,5,8,37.50,62.50
P00056742,Toys,2017,0.00,586.30,586.30,0,11,11,0.00,100.00
P00357942,Toys,2017,341.74,244.10,585.84,7,5,12,58.33,41.67
P00013142,Health & Beauty,2017,125.37,459.69,585.06,3,11,14,21.43,78.57
P00368642,Patio & Garden,2017,350.79,233.86,584.65,33,22,55,60.00,40.00
P00327742,Toys,2017,76.17,507.80,583.97,3,20,23,13.04,86.96
P00078242,Health & Beauty,2017,233.16,349.74,582.90,6,9,15,40.00,60.00
P00130442,Home & Kitchen,2017,299.95,282.81,582.76,35,33,68,51.47,48.53
P00145242,Electronics,2017,416.10,166.44,582.54,10,4,14,71.43,28.57
P00336642,Toys,2017,233.00,349.50,582.50,4,6,10,40.00,60.00
P00149242,Toys,2017,72.49,507.43,579.92,1,7,8,12.50,87.50
P00049842,Grocery,2017,313.20,266.22,579.42,20,17,37,54.05,45.95
P00307442,Health & Beauty,2017,263.20,315.84,579.04,10,12,22,45.45,54.55
P00056842,Baby,2017,385.50,192.75,578.25,6,3,9,66.67,33.33
P00265042,"Arts, Crafts & Sewing",2017,180.70,397.54,578.24,5,11,16,31.25,68.75
P00364042,Health & Beauty,2017,288.90,288.90,577.80,5,5,10,50.00,50.00
P00257742,Patio & Garden,2017,288.61,288.61,577.22,7,7,14,50.00,50.00
P00299242,Toys,2017,360.30,216.18,576.48,10,6,16,62.50,37.50
P00136242,Grocery,2017,260.65,312.78,573.43,5,6,11,45.45,54.55
P00360042,Toys,2017,214.20,359.10,573.30,34,57,91,37.36,62.64
P00267442,Grocery,2017,171.87,401.03,572.90,3,7,10,30.00,70.00
P00362042,Health & Beauty,2017,254.16,317.70,571.86,4,5,9,44.44,55.56
P00024842,Toys,2017,190.53,381.06,571.59,3,6,9,33.33,66.67
P00357342,Toys,2017,476.30,95.26,571.56,10,2,12,83.33,16.67
P00242142,Health & Beauty,2017,346.15,225.40,571.55,43,28,71,60.56,39.44
P00056042,Toys,2017,70.90,496.30,567.20,1,7,8,12.50,87.50
P00039742,Health & Beauty,2017,303.68,262.80,566.48,52,45,97,53.61,46.39
P00087242,Appliances,2017,226.56,339.84,566.40,8,12,20,40.00,60.00
P00076442,Grocery,2017,226.44,339.66,566.10,6,9,15,40.00,60.00
P00123642,Patio & Garden,2017,271.32,293.93,565.25,12,13,25,48.00,52.00
P00208142,Toys,2017,216.90,347.04,563.94,5,8,13,38.46,61.54
P00089642,Toys,2017,258.72,301.84,560.56,6,7,13,46.15,53.85
P00285042,"Arts, Crafts & Sewing",2017,159.88,399.70,559.58,4,10,14,28.57,71.43
P00119942,Toys,2017,349.20,209.52,558.72,30,18,48,62.50,37.50
P00339442,"Arts, Crafts & Sewing",2017,197.23,358.60,555.83,11,20,31,35.48,64.52
P00154342,Health & Beauty,2017,416.34,138.78,555.12,9,3,12,75.00,25.00
P0095742,Clothing,2017,199.55,353.05,552.60,13,23,36,36.11,63.89
P00087442,Health & Beauty,2017,288.64,261.58,550.22,32,29,61,52.46,47.54
P00337142,Pets,2017,343.70,206.22,549.92,5,3,8,62.50,37.50
P00141442,Toys,2017,549.84,0.00,549.84,12,0,12,100.00,0.00
P00121442,Toys,2017,202.02,346.32,548.34,7,12,19,36.84,63.16
P00310242,Baby,2017,237.51,310.59,548.10,13,17,30,43.33,56.67
P00010642,Baby,2017,234.69,312.92,547.61,3,4,7,42.86,57.14
P00038242,Household Essentials,2017,312.56,234.42,546.98,4,3,7,57.14,42.86
P00049142,Grocery,2017,209.90,335.84,545.74,10,16,26,38.46,61.54
P00235842,Patio & Garden,2017,377.73,167.88,545.61,27,12,39,69.23,30.77
P00240842,Toys,2017,297.30,247.75,545.05,6,5,11,54.55,45.45
P00256742,Toys,2017,449.92,94.72,544.64,19,4,23,82.61,17.39
P00274542,Household Essentials,2017,295.45,248.80,544.25,19,16,35,54.29,45.71
P00063542,Health & Beauty,2017,272.10,272.10,544.20,6,6,12,50.00,50.00
P00288242,Health & Beauty,2017,328.90,214.50,543.40,23,15,38,60.53,39.47
P00172542,Health & Beauty,2017,292.60,250.80,543.40,7,6,13,53.85,46.15
P00050842,Household Essentials,2017,375.03,166.68,541.71,9,4,13,69.23,30.77
P00294142,Health & Beauty,2017,303.03,237.51,540.54,37,29,66,56.06,43.94
P00204842,Toys,2017,337.25,202.35,539.60,5,3,8,62.50,37.50
P00239642,Health & Beauty,2017,207.30,331.68,538.98,5,8,13,38.46,61.54
P00292642,Toys,2017,382.90,153.16,536.06,10,4,14,71.43,28.57
P00047042,Toys,2017,178.52,357.04,535.56,4,8,12,33.33,66.67
P00048542,Toys,2017,297.50,238.00,535.50,5,4,9,55.56,44.44
P00250442,Appliances,2017,178.50,357.00,535.50,3,6,9,33.33,66.67
P00017442,Toys,2017,247.02,288.19,535.21,6,7,13,46.15,53.85
P00000942,Grocery,2017,287.63,246.54,534.17,7,6,13,53.85,46.15
P00196942,Health & Beauty,2017,212.44,318.66,531.10,4,6,10,40.00,60.00
P00072242,Baby,2017,241.25,289.50,530.75,5,6,11,45.45,54.55
P00322442,Toys,2017,132.39,397.17,529.56,3,9,12,25.00,75.00
P00142342,Health & Beauty,2017,220.65,308.91,529.56,5,7,12,41.67,58.33
P00263842,Toys,2017,99.27,430.17,529.44,3,13,16,18.75,81.25
P00226642,Health & Beauty,2017,273.84,254.28,528.12,14,13,27,51.85,48.15
P00367642,Health & Beauty,2017,468.24,58.53,526.77,8,1,9,88.89,11.11
P00051142,Toys,2017,270.97,254.38,525.35,49,46,95,51.58,48.42
P00176442,Toys,2017,209.88,314.82,524.70,6,9,15,40.00,60.00
P00079942,Toys,2017,236.32,286.96,523.28,14,17,31,45.16,54.84
P00103842,Health & Beauty,2017,0.00,522.97,522.97,0,7,7,0.00,100.00
P00047842,Toys,2017,339.82,182.98,522.80,26,14,40,65.00,35.00
P00254542,Toys,2017,464.56,58.07,522.63,8,1,9,88.89,11.11
P00213942,Health & Beauty,2017,229.20,290.32,519.52,15,19,34,44.12,55.88
P00077942,Health & Beauty,2017,264.33,254.54,518.87,27,26,53,50.94,49.06
P00296642,Baby,2017,227.81,289.94,517.75,11,14,25,44.00,56.00
P00225342,Toys,2017,387.78,129.26,517.04,6,2,8,75.00,25.00
P00103642,Baby,2017,193.80,323.00,516.80,6,10,16,37.50,62.50
P00025142,Furniture,2017,242.00,272.25,514.25,8,9,17,47.06,52.94
P00037042,Grocery,2017,253.60,259.94,513.54,40,41,81,49.38,50.62
P00018542,"Arts, Crafts & Sewing",2017,308.04,205.36,513.40,6,4,10,60.00,40.00
P00012842,"Arts, Crafts & Sewing",2017,102.42,409.68,512.10,2,8,10,20.00,80.00
P00006342,Health & Beauty,2017,320.00,192.00,512.00,5,3,8,62.50,37.50
P00292342,Toys,2017,511.76,0.00,511.76,8,0,8,100.00,0.00
P00232942,Toys,2017,454.56,56.82,511.38,8,1,9,88.89,11.11
P00272042,Toys,2017,229.95,281.05,511.00,9,11,20,45.00,55.00
P00342242,Patio & Garden,2017,437.70,72.95,510.65,6,1,7,85.71,14.29
P00111442,Toys,2017,228.06,282.36,510.42,42,52,94,44.68,55.32
P00171742,Health & Beauty,2017,127.42,382.26,509.68,2,6,8,25.00,75.00
P00162942,Baby,2017,448.36,61.14,509.50,22,3,25,88.00,12.00
P00010342,Toys,2017,269.50,238.70,508.20,35,31,66,53.03,46.97
P00265642,Toys,2017,325.53,180.85,506.38,9,5,14,64.29,35.71
P00075842,Appliances,2017,252.05,252.05,504.10,5,5,10,50.00,50.00
P00084542,Health & Beauty,2017,392.00,112.00,504.00,56,16,72,77.78,22.22
P00319442,Toys,2017,111.94,391.79,503.73,2,7,9,22.22,77.78
P00227042,Patio & Garden,2017,67.16,436.54,503.70,2,13,15,13.33,86.67
P00354742,Toys,2017,205.15,298.40,503.55,11,16,27,40.74,59.26
P00257642,Health & Beauty,2017,276.43,226.17,502.60,11,9,20,55.00,45.00
P00194042,Toys,2017,189.29,312.74,502.03,23,38,61,37.70,62.30
P00359442,Patio & Garden,2017,62.63,438.41,501.04,1,7,8,12.50,87.50
P0098942,Toys,2017,0.00,500.83,500.83,0,11,11,0.00,100.00
P00088342,Toys,2017,260.75,239.89,500.64,25,23,48,52.08,47.92
P00041442,Furniture,2017,276.16,224.38,500.54,16,13,29,55.17,44.83
P00310042,Health & Beauty,2017,320.31,177.95,498.26,9,5,14,64.29,35.71
P00302142,Health & Beauty,2017,311.40,186.84,498.24,45,27,72,62.50,37.50
P00077842,Health & Beauty,2017,58.54,439.05,497.59,2,15,17,11.76,88.24
P00218842,Health & Beauty,2017,128.94,368.40,497.34,7,20,27,25.93,74.07
P00328842,Health & Beauty,2017,198.16,297.24,495.40,4,6,10,40.00,60.00
P00129442,Health & Beauty,2017,283.04,212.28,495.32,16,12,28,57.14,42.86
P00295242,Toys,2017,338.24,157.04,495.28,28,13,41,68.29,31.71
P00257042,Health & Beauty,2017,424.44,70.74,495.18,6,1,7,85.71,14.29
P00195442,Health & Beauty,2017,209.82,285.14,494.96,39,53,92,42.39,57.61
P00200442,Furniture,2017,98.88,395.52,494.40,6,24,30,20.00,80.00
P00189342,Health & Beauty,2017,247.17,247.17,494.34,7,7,14,50.00,50.00
P00011442,Health & Beauty,2017,494.34,0.00,494.34,11,0,11,100.00,0.00
P00111342,Health & Beauty,2017,228.12,266.14,494.26,6,7,13,46.15,53.85
P00303942,Toys,2017,349.52,143.92,493.44,17,7,24,70.83,29.17
P00343842,Baby,2017,164.48,328.96,493.44,4,8,12,33.33,66.67
P00186942,Health & Beauty,2017,383.67,109.62,493.29,7,2,9,77.78,22.22
P00323742,Toys,2017,219.20,274.00,493.20,20,25,45,44.44,55.56
P00175842,Health & Beauty,2017,287.14,205.10,492.24,7,5,12,58.33,41.67
P00273242,Toys,2017,295.26,196.84,492.10,6,4,10,60.00,40.00
P00146542,Electronics,2017,217.40,271.75,489.15,4,5,9,44.44,55.56
P00351742,Home & Kitchen,2017,69.86,419.16,489.02,1,6,7,14.29,85.71
P00160842,Toys,2017,146.64,342.16,488.80,3,7,10,30.00,70.00
P00158342,Toys,2017,338.31,150.36,488.67,27,12,39,69.23,30.77
P00010942,Grocery,2017,269.88,217.98,487.86,52,42,94,55.32,44.68
P00266242,Patio & Garden,2017,243.80,243.80,487.60,5,5,10,50.00,50.00
P00269442,Patio & Garden,2017,230.67,256.30,486.97,9,10,19,47.37,52.63
P00271842,Toys,2017,261.94,224.52,486.46,7,6,13,53.85,46.15
P00132842,Grocery,2017,259.20,226.80,486.00,24,21,45,53.33,46.67
P00279942,Toys,2017,173.50,312.30,485.80,10,18,28,35.71,64.29
P00100042,Household Essentials,2017,308.77,176.44,485.21,7,4,11,63.64,36.36
P00209342,Toys,2017,388.08,97.02,485.10,12,3,15,80.00,20.00
P00184742,Patio & Garden,2017,169.65,313.20,482.85,13,24,37,35.14,64.86
P00175042,Toys,2017,377.96,103.08,481.04,11,3,14,78.57,21.43
P00350842,Toys,2017,300.60,180.36,480.96,5,3,8,62.50,37.50
P00088142,Electronics,2017,303.72,177.17,480.89,12,7,19,63.16,36.84
P00362542,Toys,2017,206.07,274.76,480.83,3,4,7,42.86,57.14
P00068142,Health & Beauty,2017,319.86,159.93,479.79,6,3,9,66.67,33.33
P00223442,Health & Beauty,2017,137.00,342.50,479.50,2,5,7,28.57,71.43
P00014442,Household Essentials,2017,179.52,299.20,478.72,3,5,8,37.50,62.50
P00224942,Toys,2017,0.00,478.52,478.52,0,7,7,0.00,100.00
P00167742,Baby,2017,255.12,223.23,478.35,8,7,15,53.33,46.67
P00332642,Health & Beauty,2017,159.36,318.72,478.08,2,4,6,33.33,66.67
P00216842,Toys,2017,401.60,75.30,476.90,16,3,19,84.21,15.79
P00336142,Health & Beauty,2017,238.44,238.44,476.88,12,12,24,50.00,50.00
P00231442,Health & Beauty,2017,158.55,317.10,475.65,3,6,9,33.33,66.67
P00297542,Toys,2017,237.75,237.75,475.50,5,5,10,50.00,50.00
P00210442,Health & Beauty,2017,316.40,158.20,474.60,4,2,6,66.67,33.33
P00114242,Furniture,2017,0.00,473.40,473.40,0,9,9,0.00,100.00
P00199042,Grocery,2017,145.52,327.42,472.94,4,9,13,30.77,69.23
P00213142,Baby,2017,393.95,78.79,472.74,5,1,6,83.33,16.67
P00222642,Health & Beauty,2017,59.08,413.56,472.64,2,14,16,12.50,87.50
P00339742,Toys,2017,294.60,176.76,471.36,5,3,8,62.50,37.50
P00261442,Grocery,2017,201.99,269.32,471.31,3,4,7,42.86,57.14
P00245442,Patio & Garden,2017,470.82,0.00,470.82,6,0,6,100.00,0.00
P00087142,Furniture,2017,156.90,313.80,470.70,10,20,30,33.33,66.67
P00191842,Clothing,2017,156.90,313.80,470.70,5,10,15,33.33,66.67
P00093342,Grocery,2017,198.08,272.36,470.44,16,22,38,42.11,57.89
P00289142,Toys,2017,117.58,352.74,470.32,2,6,8,25.00,75.00
P00201742,Toys,2017,402.54,67.09,469.63,6,1,7,85.71,14.29
P00201542,Health & Beauty,2017,207.00,262.20,469.20,15,19,34,44.12,55.88
P00347742,Baby,2017,425.50,42.55,468.05,10,1,11,90.91,9.09
P00009042,Toys,2017,175.41,292.35,467.76,9,15,24,37.50,62.50
P00085742,Clothing,2017,194.40,272.16,466.56,5,7,12,41.67,58.33
P00279242,Health & Beauty,2017,232.80,232.80,465.60,3,3,6,50.00,50.00
P00092642,Health & Beauty,2017,232.48,232.48,464.96,4,4,8,50.00,50.00
P00184042,Grocery,2017,224.94,239.61,464.55,46,49,95,48.42,51.58
P00230242,Home & Kitchen,2017,162.05,300.95,463.00,7,13,20,35.00,65.00
P00168142,Toys,2017,154.23,308.46,462.69,3,6,9,33.33,66.67
P00247942,Health & Beauty,2017,335.84,125.94,461.78,8,3,11,72.73,27.27
P00179442,Patio & Garden,2017,148.32,313.12,461.44,9,19,28,32.14,67.86
P00289742,Toys,2017,169.82,291.12,460.94,7,12,19,36.84,63.16
P00035642,Toys,2017,241.01,219.10,460.11,11,10,21,52.38,47.62
P00280242,Health & Beauty,2017,367.68,91.92,459.60,8,2,10,80.00,20.00
P00122542,Patio & Garden,2017,190.52,268.46,458.98,44,62,106,41.51,58.49
P00367542,Health & Beauty,2017,249.72,208.10,457.82,12,10,22,54.55,45.45
P00252042,Health & Beauty,2017,210.12,247.20,457.32,51,60,111,45.95,54.05
P00272842,Health & Beauty,2017,268.50,187.95,456.45,10,7,17,58.82,41.18
P00284242,"Arts, Crafts & Sewing",2017,414.80,41.48,456.28,10,1,11,90.91,9.09
P00239042,Health & Beauty,2017,0.00,454.44,454.44,0,7,7,0.00,100.00
P00168742,Grocery,2017,252.20,201.76,453.96,20,16,36,55.56,44.44
P00001342,Home & Kitchen,2017,226.32,226.32,452.64,6,6,12,50.00,50.00
P00321542,Health & Beauty,2017,300.42,150.21,450.63,6,3,9,66.67,33.33
P00158642,Toys,2017,122.88,327.68,450.56,3,8,11,27.27,72.73
P00003542,Toys,2017,337.77,112.59,450.36,9,3,12,75.00,25.00
P00333342,Health & Beauty,2017,173.05,276.88,449.93,5,8,13,38.46,61.54
P00035442,Baby,2017,74.77,373.85,448.62,1,5,6,16.67,83.33
P00228742,Toys,2017,298.92,149.46,448.38,4,2,6,66.67,33.33
P00212842,Toys,2017,210.00,238.00,448.00,15,17,32,46.88,53.13
P00008742,Health & Beauty,2017,229.02,218.61,447.63,22,21,43,51.16,48.84
P00044742,Health & Beauty,2017,319.55,127.82,447.37,5,2,7,71.43,28.57
P00069842,Furniture,2017,279.35,167.61,446.96,5,3,8,62.50,37.50
P00032842,Toys,2017,192.70,254.20,446.90,47,62,109,43.12,56.88
P00227642,Grocery,2017,303.28,142.72,446.00,34,16,50,68.00,32.00
P00015842,Grocery,2017,232.65,212.85,445.50,47,43,90,52.22,47.78
P00012542,Health & Beauty,2017,0.00,445.26,445.26,0,6,6,0.00,100.00
P00003842,Health & Beauty,2017,278.25,166.95,445.20,5,3,8,62.50,37.50
P00360742,Health & Beauty,2017,296.58,148.29,444.87,6,3,9,66.67,33.33
P00059242,Patio & Garden,2017,222.20,222.20,444.40,4,4,8,50.00,50.00
P00357042,Health & Beauty,2017,155.80,288.23,444.03,20,37,57,35.09,64.91
