Store_Name,Store_ID,Supplier_Name,Supplier_ID,Product_ID,Product_Category,Total_Sales,Total_Quantity,Total_Transactions
Photo World,6,Canon Inc.,9,P00130542,Toys,333.64,19,12
Photo World,6,Canon Inc.,9,P00262042,Baby,324.09,13,7
Photo World,6,Canon Inc.,9,P00043942,Toys,311.50,35,18
Photo World,6,Canon Inc.,9,P00071942,Baby,308.95,5,2
Photo World,6,Canon Inc.,9,P00266342,Toys,292.24,8,3
Photo World,6,Canon Inc.,9,P00071742,Electronics,285.24,12,7
Photo World,6,Canon Inc.,9,P00149642,Health & Beauty,273.48,129,62
Photo World,6,Canon Inc.,9,P00149042,Health & Beauty,269.64,9,3
Photo World,6,Canon Inc.,9,P00364242,Toys,264.60,7,3
Photo World,6,Canon Inc.,9,P00201242,Toys,253.44,6,3
Photo World,6,Canon Inc.,9,P00009442,Health & Beauty,252.00,14,7
Photo World,6,Canon Inc.,9,P00245542,Patio & Garden,244.48,64,33
Photo World,6,Canon Inc.,9,P00243442,Patio & Garden,238.68,34,15
Photo World,6,Canon Inc.,9,P00209442,Toys,225.12,42,20
Photo World,6,Canon Inc.,9,P00332042,Toys,224.66,94,50
Photo World,6,Canon Inc.,9,P00203842,"Arts, Crafts & Sewing",218.64,12,6
Photo World,6,Canon Inc.,9,P00010142,"Arts, Crafts & Sewing",216.04,44,21
Photo World,6,Canon Inc.,9,P00354042,Grocery,215.73,51,25
Photo World,6,Canon Inc.,9,P00211342,Toys,190.00,4,3
Photo World,6,Canon Inc.,9,P00357542,Health & Beauty,186.90,3,1
Photo World,6,Canon Inc.,9,P00058942,Baby,180.45,45,20
Photo World,6,Canon Inc.,9,P00341042,Patio & Garden,167.44,4,2
Photo World,6,Canon Inc.,9,P00108342,Grocery,166.94,17,10
Photo World,6,Canon Inc.,9,P00203242,Health & Beauty,159.36,3,1
Photo World,6,Canon Inc.,9,P00292142,Baby,156.21,3,1
Photo World,6,Canon Inc.,9,P00292442,Grocery,154.28,14,6
Photo World,6,Canon Inc.,9,P00122942,Patio & Garden,149.60,20,13
Photo World,6,Canon Inc.,9,P00143042,Health & Beauty,146.86,7,3
Photo World,6,Canon Inc.,9,P00127142,Toys,143.04,6,3
Photo World,6,Canon Inc.,9,P00341542,Household Essentials,123.81,3,1
Photo World,6,Canon Inc.,9,P00204442,Toys,120.64,2,1
Photo World,6,Canon Inc.,9,P00364542,Baby,104.16,2,1
Photo World,6,Canon Inc.,9,P00270442,Toys,80.63,11,4
Photo World,6,Canon Inc.,9,P00363042,Patio & Garden,79.26,6,3
Photo World,6,Canon Inc.,9,P00039842,Health & Beauty,72.00,18,8
Photo World,6,Canon Inc.,9,P00057842,Grocery,70.94,1,1
Photo World,6,Canon Inc.,9,P00108742,Health & Beauty,65.16,2,2
Photo World,6,Canon Inc.,9,P00107242,Automotive,61.36,8,4
Photo World,6,Canon Inc.,9,P00162742,Toys,58.46,2,1
Photo World,6,Canon Inc.,9,P00274742,Toys,52.00,5,2
Photo World,6,Canon Inc.,9,P00245742,Office & School Supplies,48.48,12,7
Photo World,6,Canon Inc.,9,P00066842,"Arts, Crafts & Sewing",46.41,7,3
Photo World,6,Canon Inc.,9,P00056542,Toys,40.92,3,1
Photo World,6,Canon Inc.,9,P00083142,Appliances,38.27,1,1
Photo World,6,Canon Inc.,9,P00142542,Toys,34.11,3,1
Photo World,6,Canon Inc.,9,P00080142,Toys,29.40,3,2
Photo World,6,Canon Inc.,9,P00156642,"Arts, Crafts & Sewing",26.30,2,1
Photo World,6,Canon Inc.,9,P00065142,Toys,12.43,1,1
Photo World,6,Canon Inc.,9,P00309042,Pets,10.50,1,1
Photo World,6,Canon Inc.,9,P00307242,Baby,9.31,1,1
Sound Zone,3,Sonos Inc.,39,P00184942,Grocery,190818.44,2854,1440
Sound Zone,3,Sonos Inc.,39,P00044442,Grocery,161002.24,2176,1111
Sound Zone,3,Sonos Inc.,39,P00052842,Automotive,134886.72,1968,982
Sound Zone,3,Sonos Inc.,39,P00240142,Health & Beauty,122937.48,1602,816
Sound Zone,3,Sonos Inc.,39,P00110542,Toys,120273.81,1921,958
Sound Zone,3,Sonos Inc.,39,P00242742,Grocery,116589.36,2396,1215
Sound Zone,3,Sonos Inc.,39,P00115642,Toys,116094.70,1453,717
Sound Zone,3,Sonos Inc.,39,P00318742,Grocery,112905.22,1501,759
Sound Zone,3,Sonos Inc.,39,P00221442,Grocery,112278.24,1514,737
Sound Zone,3,Sonos Inc.,39,P00250242,Health & Beauty,103730.34,1542,768
Sound Zone,3,Sonos Inc.,39,P00120042,Grocery,95235.67,1867,902
Sound Zone,3,Sonos Inc.,39,P00101842,Household Essentials,93083.76,1288,644
Sound Zone,3,Sonos Inc.,39,P00084842,Toys,92435.84,1504,741
Sound Zone,3,Sonos Inc.,39,P00028842,Household Essentials,91980.25,2425,1197
Sound Zone,3,Sonos Inc.,39,P00126142,Toys,86173.36,1274,643
Sound Zone,3,Sonos Inc.,39,P00113242,Grocery,84206.72,1856,933
Sound Zone,3,Sonos Inc.,39,P00034042,Grocery,83170.78,1166,582
Sound Zone,3,Sonos Inc.,39,P00351342,Grocery,81676.76,1073,558
Sound Zone,3,Sonos Inc.,39,P00127842,Grocery,78977.76,1201,609
Sound Zone,3,Sonos Inc.,39,P00159442,Health & Beauty,78502.41,1029,513
Sound Zone,3,Sonos Inc.,39,P00370853,Jewelry & Accessories,74876.13,1603,818
Sound Zone,3,Sonos Inc.,39,P00114042,Health & Beauty,72280.78,1397,708
Sound Zone,3,Sonos Inc.,39,P00035542,Home & Kitchen,72168.00,1240,602
Sound Zone,3,Sonos Inc.,39,P00032042,Grocery,68458.32,1128,555
Sound Zone,3,Sonos Inc.,39,P00216342,Home & Kitchen,65905.00,1883,943
Sound Zone,3,Sonos Inc.,39,P00142142,Grocery,63991.72,1417,708
Sound Zone,3,Sonos Inc.,39,P00085042,Health & Beauty,62526.90,870,432
Sound Zone,3,Sonos Inc.,39,P00356742,Health & Beauty,59639.49,909,463
Sound Zone,3,Sonos Inc.,39,P00127742,Grocery,58586.10,974,495
Sound Zone,3,Sonos Inc.,39,P00115542,Toys,55632.15,945,478
Sound Zone,3,Sonos Inc.,39,P00213742,Toys,54580.68,693,351
Sound Zone,3,Sonos Inc.,39,P00247042,Health & Beauty,53880.84,794,407
Sound Zone,3,Sonos Inc.,39,P00334242,Grocery,53647.11,2187,1093
Sound Zone,3,Sonos Inc.,39,P00100642,Health & Beauty,53006.00,850,428
Sound Zone,3,Sonos Inc.,39,P00366542,Health & Beauty,52945.20,693,361
Sound Zone,3,Sonos Inc.,39,P00089342,Toys,52899.30,795,402
Sound Zone,3,Sonos Inc.,39,P00137242,Health & Beauty,52377.78,689,360
Sound Zone,3,Sonos Inc.,39,P00255942,Grocery,52257.92,1142,561
Sound Zone,3,Sonos Inc.,39,P00150342,Toys,52025.70,1090,552
Sound Zone,3,Sonos Inc.,39,P00010242,Health & Beauty,51022.16,716,350
Sound Zone,3,Sonos Inc.,39,P00251842,Grocery,49831.80,628,317
Sound Zone,3,Sonos Inc.,39,P00100942,Health & Beauty,49722.66,1053,513
Sound Zone,3,Sonos Inc.,39,P00150542,Health & Beauty,48819.76,1276,643
Sound Zone,3,Sonos Inc.,39,P00014842,Grocery,48366.88,808,412
Sound Zone,3,Sonos Inc.,39,P00192842,Health & Beauty,47766.42,894,461
Sound Zone,3,Sonos Inc.,39,P00053042,Health & Beauty,47400.40,727,360
Sound Zone,3,Sonos Inc.,39,P00248542,Toys,47217.65,743,377
Sound Zone,3,Sonos Inc.,39,P00109242,Household Essentials,46728.70,929,458
Sound Zone,3,Sonos Inc.,39,P00158242,Household Essentials,46364.78,782,392
Sound Zone,3,Sonos Inc.,39,P00070942,Home & Kitchen,46231.84,782,379
Sound Zone,3,Sonos Inc.,39,P00135742,Household Essentials,45193.50,830,410
Sound Zone,3,Sonos Inc.,39,P00286742,Grocery,44888.14,967,469
Sound Zone,3,Sonos Inc.,39,P00121342,Grocery,44752.40,1540,758
Sound Zone,3,Sonos Inc.,39,P00048442,Health & Beauty,44658.04,698,349
Sound Zone,3,Sonos Inc.,39,P00078742,Health & Beauty,44442.42,578,282
Sound Zone,3,Sonos Inc.,39,P00210942,Health & Beauty,43608.24,702,338
Sound Zone,3,Sonos Inc.,39,P00276342,Health & Beauty,43409.25,545,264
Sound Zone,3,Sonos Inc.,39,P00058042,Toys,42817.08,2804,1422
Sound Zone,3,Sonos Inc.,39,P00018042,Office & School Supplies,42767.10,610,303
Sound Zone,3,Sonos Inc.,39,P00330242,Health & Beauty,42031.44,549,277
Sound Zone,3,Sonos Inc.,39,P00116742,Patio & Garden,41931.40,1220,606
Sound Zone,3,Sonos Inc.,39,P00170642,Health & Beauty,41561.03,677,333
Sound Zone,3,Sonos Inc.,39,P00118142,Toys,40721.32,698,347
Sound Zone,3,Sonos Inc.,39,P00136742,Grocery,40122.00,600,306
Sound Zone,3,Sonos Inc.,39,P00054042,"Books, Movies & Music",39282.60,597,296
Sound Zone,3,Sonos Inc.,39,P00030942,Clothing,39014.70,705,363
Sound Zone,3,Sonos Inc.,39,P00146142,Grocery,38937.14,493,243
Sound Zone,3,Sonos Inc.,39,P00109542,Toys,38499.32,1132,563
Sound Zone,3,Sonos Inc.,39,P00303342,Grocery,37984.04,1219,594
Sound Zone,3,Sonos Inc.,39,P00000342,Health & Beauty,36925.00,500,244
Sound Zone,3,Sonos Inc.,39,P00118042,Toys,36003.96,666,335
Sound Zone,3,Sonos Inc.,39,P00116642,Health & Beauty,35653.00,505,258
Sound Zone,3,Sonos Inc.,39,P00183442,Grocery,35618.94,698,353
Sound Zone,3,Sonos Inc.,39,P00271942,Health & Beauty,35460.37,479,239
Sound Zone,3,Sonos Inc.,39,P00104542,Toys,35007.03,477,238
Sound Zone,3,Sonos Inc.,39,P00221842,Grocery,34842.96,456,225
Sound Zone,3,Sonos Inc.,39,P00173542,Health & Beauty,34768.80,439,206
Sound Zone,3,Sonos Inc.,39,P00002542,Toys,33980.75,1075,539
Sound Zone,3,Sonos Inc.,39,P00178842,Electronics,33963.60,620,306
Sound Zone,3,Sonos Inc.,39,P00170442,Health & Beauty,33829.17,723,362
Sound Zone,3,Sonos Inc.,39,P00274442,Grocery,33190.14,554,280
Sound Zone,3,Sonos Inc.,39,P00321942,Health & Beauty,33080.58,871,449
Sound Zone,3,Sonos Inc.,39,P00193242,Household Essentials,32703.27,411,206
Sound Zone,3,Sonos Inc.,39,P00349442,Household Essentials,32143.20,590,287
Sound Zone,3,Sonos Inc.,39,P00327642,"Books, Movies & Music",31795.29,401,203
Sound Zone,3,Sonos Inc.,39,P00275642,Toys,31379.04,462,230
Sound Zone,3,Sonos Inc.,39,P00209742,Grocery,31115.04,781,390
Sound Zone,3,Sonos Inc.,39,P00045342,Grocery,30346.82,602,304
Sound Zone,3,Sonos Inc.,39,P0097142,Pets,30229.04,997,488
Sound Zone,3,Sonos Inc.,39,P00014642,Toys,29929.18,646,319
Sound Zone,3,Sonos Inc.,39,P00053342,Grocery,29802.79,397,198
Sound Zone,3,Sonos Inc.,39,P00120742,Toys,29425.33,473,230
Sound Zone,3,Sonos Inc.,39,P00241542,Grocery,28998.36,654,324
Sound Zone,3,Sonos Inc.,39,P00006842,Health & Beauty,28837.83,371,188
Sound Zone,3,Sonos Inc.,39,P00303642,Toys,28461.70,430,219
Sound Zone,3,Sonos Inc.,39,P00120942,Toys,28185.48,354,176
Sound Zone,3,Sonos Inc.,39,P00210342,Home & Kitchen,28152.00,680,338
Sound Zone,3,Sonos Inc.,39,P00123142,Patio & Garden,28074.92,398,202
Sound Zone,3,Sonos Inc.,39,P00128342,Health & Beauty,27916.44,354,174
Sound Zone,3,Sonos Inc.,39,P00145442,Toys,27809.76,1518,750
Sound Zone,3,Sonos Inc.,39,P00293142,Health & Beauty,27706.00,350,174
Sound Zone,3,Sonos Inc.,39,P00045542,Health & Beauty,27652.52,427,205
Sound Zone,3,Sonos Inc.,39,P00218442,Grocery,27532.61,349,167
Sound Zone,3,Sonos Inc.,39,P00104842,Toys,27134.64,446,224
Sound Zone,3,Sonos Inc.,39,P00052642,Health & Beauty,27035.01,1069,547
Sound Zone,3,Sonos Inc.,39,P00026642,Toys,26932.25,425,210
Sound Zone,3,Sonos Inc.,39,P00117942,Health & Beauty,26819.02,2762,1364
Sound Zone,3,Sonos Inc.,39,P00212042,Furniture,26617.50,450,233
Sound Zone,3,Sonos Inc.,39,P00266642,Grocery,26599.44,852,428
Sound Zone,3,Sonos Inc.,39,P00370642,Toys,26311.40,449,217
Sound Zone,3,Sonos Inc.,39,P00135142,Furniture,25945.36,428,216
Sound Zone,3,Sonos Inc.,39,P00115442,Toys,25584.08,386,198
Sound Zone,3,Sonos Inc.,39,P00286842,Health & Beauty,25549.20,423,219
Sound Zone,3,Sonos Inc.,39,P00155642,Toys,25210.95,393,200
Sound Zone,3,Sonos Inc.,39,P00280742,Household Essentials,25006.41,429,216
Sound Zone,3,Sonos Inc.,39,P00222442,Health & Beauty,24864.36,383,190
Sound Zone,3,Sonos Inc.,39,P00087342,Health & Beauty,24838.92,436,222
Sound Zone,3,Sonos Inc.,39,P00196042,Clothing,24785.46,711,363
Sound Zone,3,Sonos Inc.,39,P00195242,Toys,24665.60,328,161
Sound Zone,3,Sonos Inc.,39,P00084242,Toys,24490.56,789,381
Sound Zone,3,Sonos Inc.,39,P00110142,Baby,24021.66,309,152
Sound Zone,3,Sonos Inc.,39,P00222842,Toys,23985.78,546,269
Sound Zone,3,Sonos Inc.,39,P00274242,Grocery,23880.78,693,358
Sound Zone,3,Sonos Inc.,39,P00251342,Health & Beauty,23807.13,633,302
Sound Zone,3,Sonos Inc.,39,P00266142,Health & Beauty,23794.26,313,162
Sound Zone,3,Sonos Inc.,39,P00310842,Household Essentials,23583.43,481,236
Sound Zone,3,Sonos Inc.,39,P00339542,Grocery,23374.62,531,264
Sound Zone,3,Sonos Inc.,39,P00223942,Health & Beauty,23235.85,509,252
Sound Zone,3,Sonos Inc.,39,P00274342,Electronics,23052.77,383,192
Sound Zone,3,Sonos Inc.,39,P00223142,Health & Beauty,23028.70,547,272
Sound Zone,3,Sonos Inc.,39,P00129642,Health & Beauty,22963.20,1536,773
Sound Zone,3,Sonos Inc.,39,P00089442,Toys,22609.52,409,201
Sound Zone,3,Sonos Inc.,39,P00337942,Health & Beauty,22568.00,400,190
Sound Zone,3,Sonos Inc.,39,P00246742,Patio & Garden,22405.16,292,150
Sound Zone,3,Sonos Inc.,39,P00328042,Toys,22327.97,493,250
Sound Zone,3,Sonos Inc.,39,P00138442,Grocery,22093.40,430,215
Sound Zone,3,Sonos Inc.,39,P00162442,Grocery,21911.68,536,263
Sound Zone,3,Sonos Inc.,39,P00120242,Toys,21910.49,713,348
Sound Zone,3,Sonos Inc.,39,P0096142,Home & Kitchen,21614.25,345,165
Sound Zone,3,Sonos Inc.,39,P00116042,Toys,21478.60,286,140
Sound Zone,3,Sonos Inc.,39,P00177642,Toys,21439.60,532,253
Sound Zone,3,Sonos Inc.,39,P00002942,Electronics,21415.76,452,224
Sound Zone,3,Sonos Inc.,39,P00287242,Health & Beauty,21402.72,534,266
Sound Zone,3,Sonos Inc.,39,P00001942,Health & Beauty,21372.42,426,211
Sound Zone,3,Sonos Inc.,39,P00191342,Electronics,21197.82,287,141
Sound Zone,3,Sonos Inc.,39,P00362642,Toys,21181.94,317,154
Sound Zone,3,Sonos Inc.,39,P00035742,Patio & Garden,21091.98,273,135
Sound Zone,3,Sonos Inc.,39,P00046242,Toys,20972.80,320,160
Sound Zone,3,Sonos Inc.,39,P00047942,Health & Beauty,20951.00,410,200
Sound Zone,3,Sonos Inc.,39,P00155142,Grocery,20896.62,354,177
Sound Zone,3,Sonos Inc.,39,P00271042,Household Essentials,20822.10,570,289
Sound Zone,3,Sonos Inc.,39,P00348242,Toys,20814.42,282,148
Sound Zone,3,Sonos Inc.,39,P00302042,Health & Beauty,20636.11,319,162
Sound Zone,3,Sonos Inc.,39,P00160042,Grocery,20066.12,391,203
Sound Zone,3,Sonos Inc.,39,P00049642,Toys,19844.16,672,331
Sound Zone,3,Sonos Inc.,39,P00179542,Patio & Garden,19569.33,297,155
Sound Zone,3,Sonos Inc.,39,P00010542,Electronics,19529.10,270,140
Sound Zone,3,Sonos Inc.,39,P00147342,Office & School Supplies,19152.90,390,194
Sound Zone,3,Sonos Inc.,39,P00022442,Toys,19040.34,374,186
Sound Zone,3,Sonos Inc.,39,P00113742,Health & Beauty,18895.36,256,129
Sound Zone,3,Sonos Inc.,39,P00004842,Home & Kitchen,18886.68,414,210
Sound Zone,3,Sonos Inc.,39,P00126042,Toys,18831.75,633,312
Sound Zone,3,Sonos Inc.,39,P00278442,Patio & Garden,18790.08,368,182
Sound Zone,3,Sonos Inc.,39,P00202742,Health & Beauty,18773.45,239,117
Sound Zone,3,Sonos Inc.,39,P00116542,Health & Beauty,18769.36,629,318
Sound Zone,3,Sonos Inc.,39,P00266942,Toys,18755.24,343,166
Sound Zone,3,Sonos Inc.,39,P0094842,Clothing,18518.76,351,167
Sound Zone,3,Sonos Inc.,39,P00115342,Health & Beauty,18399.27,731,372
Sound Zone,3,Sonos Inc.,39,P00109742,Toys,18355.00,500,249
Sound Zone,3,Sonos Inc.,39,P00119342,Automotive,18273.76,631,308
Sound Zone,3,Sonos Inc.,39,P00328442,Health & Beauty,18252.00,240,118
Sound Zone,3,Sonos Inc.,39,P00021642,Toys,17986.74,354,180
Sound Zone,3,Sonos Inc.,39,P00156742,Health & Beauty,17392.64,688,344
Sound Zone,3,Sonos Inc.,39,P00170542,Health & Beauty,17367.30,345,162
Sound Zone,3,Sonos Inc.,39,P00115242,Health & Beauty,17266.34,358,181
Sound Zone,3,Sonos Inc.,39,P00175242,Electronics,17183.10,254,130
Sound Zone,3,Sonos Inc.,39,P00150842,Patio & Garden,17157.36,536,258
Sound Zone,3,Sonos Inc.,39,P00017042,Toys,17153.34,251,128
Sound Zone,3,Sonos Inc.,39,P00346542,Automotive,17003.52,512,254
Sound Zone,3,Sonos Inc.,39,P00086242,Automotive,16916.80,545,273
Sound Zone,3,Sonos Inc.,39,P00217142,Grocery,16899.30,297,159
Sound Zone,3,Sonos Inc.,39,P00232342,Patio & Garden,16832.58,282,141
Sound Zone,3,Sonos Inc.,39,P00022642,Health & Beauty,16785.40,356,187
Sound Zone,3,Sonos Inc.,39,P00331242,Pets,16630.60,490,240
Sound Zone,3,Sonos Inc.,39,P00355642,"Arts, Crafts & Sewing",16601.76,486,260
Sound Zone,3,Sonos Inc.,39,P00278242,Grocery,16513.53,489,239
Sound Zone,3,Sonos Inc.,39,P00302742,Toys,16146.28,412,195
Sound Zone,3,Sonos Inc.,39,P00204242,Household Essentials,16078.26,374,182
Sound Zone,3,Sonos Inc.,39,P00020242,Toys,16004.61,237,117
Sound Zone,3,Sonos Inc.,39,P00109142,Toys,15699.20,223,115
Sound Zone,3,Sonos Inc.,39,P00075942,Health & Beauty,15657.50,250,121
Sound Zone,3,Sonos Inc.,39,P00326942,Health & Beauty,15512.04,318,152
Sound Zone,3,Sonos Inc.,39,P00214442,Toys,15417.17,1007,502
Sound Zone,3,Sonos Inc.,39,P00021942,Toys,15358.65,285,140
Sound Zone,3,Sonos Inc.,39,P00195942,Home & Kitchen,14857.68,372,196
Sound Zone,3,Sonos Inc.,39,P00265142,Home & Kitchen,14838.91,433,219
Sound Zone,3,Sonos Inc.,39,P00254642,Health & Beauty,14829.10,286,146
Sound Zone,3,Sonos Inc.,39,P00126242,Electronics,14710.08,264,134
Sound Zone,3,Sonos Inc.,39,P00182642,Electronics,14614.56,796,400
Sound Zone,3,Sonos Inc.,39,P00243842,Toys,14451.84,193,92
Sound Zone,3,Sonos Inc.,39,P00222142,Health & Beauty,14427.08,463,241
Sound Zone,3,Sonos Inc.,39,P00194642,Grocery,14219.34,538,268
Sound Zone,3,Sonos Inc.,39,P00285442,Toys,14196.39,409,203
Sound Zone,3,Sonos Inc.,39,P00350142,Toys,14108.64,272,134
Sound Zone,3,Sonos Inc.,39,P00279342,Health & Beauty,14103.46,262,143
Sound Zone,3,Sonos Inc.,39,P00198342,Health & Beauty,13843.00,218,110
Sound Zone,3,Sonos Inc.,39,P00206342,Health & Beauty,13768.32,213,109
Sound Zone,3,Sonos Inc.,39,P00234742,Toys,13660.90,605,314
Sound Zone,3,Sonos Inc.,39,P00050342,Health & Beauty,13551.20,260,135
Sound Zone,3,Sonos Inc.,39,P00158742,Health & Beauty,13543.05,235,113
Sound Zone,3,Sonos Inc.,39,P00065242,Electronics,13387.80,636,313
Sound Zone,3,Sonos Inc.,39,P00350042,Household Essentials,13267.50,250,122
Sound Zone,3,Sonos Inc.,39,P00025042,Health & Beauty,13218.10,230,117
Sound Zone,3,Sonos Inc.,39,P00134142,Health & Beauty,13145.94,199,97
Sound Zone,3,Sonos Inc.,39,P00043742,Health & Beauty,13087.61,233,117
Sound Zone,3,Sonos Inc.,39,P00268542,Health & Beauty,12853.80,193,93
Sound Zone,3,Sonos Inc.,39,P00228242,Toys,12543.46,359,181
Sound Zone,3,Sonos Inc.,39,P00179642,Patio & Garden,12499.57,179,95
Sound Zone,3,Sonos Inc.,39,P00368142,Electronics,12334.78,382,193
Sound Zone,3,Sonos Inc.,39,P00190942,Home & Kitchen,12323.43,279,135
Sound Zone,3,Sonos Inc.,39,P00280442,Patio & Garden,12185.90,466,228
Sound Zone,3,Sonos Inc.,39,P00040442,Health & Beauty,12184.20,252,115
Sound Zone,3,Sonos Inc.,39,P00224042,Toys,12173.70,170,88
Sound Zone,3,Sonos Inc.,39,P00046642,Grocery,12163.50,153,79
Sound Zone,3,Sonos Inc.,39,P00031442,Health & Beauty,12128.34,201,104
Sound Zone,3,Sonos Inc.,39,P0094342,Clothing,12098.20,251,121
Sound Zone,3,Sonos Inc.,39,P00311642,Toys,12058.90,230,112
Sound Zone,3,Sonos Inc.,39,P00041542,Toys,11855.70,270,140
Sound Zone,3,Sonos Inc.,39,P00323642,Toys,11673.41,469,241
Sound Zone,3,Sonos Inc.,39,P00349942,Grocery,11652.47,647,326
Sound Zone,3,Sonos Inc.,39,P00036542,Clothing,11575.20,212,107
Sound Zone,3,Sonos Inc.,39,P00102442,Toys,11487.15,603,305
Sound Zone,3,Sonos Inc.,39,P00214642,Patio & Garden,11485.32,339,172
Sound Zone,3,Sonos Inc.,39,P0097042,Household Essentials,11439.90,171,87
Sound Zone,3,Sonos Inc.,39,P00313342,Health & Beauty,11338.16,1186,597
Sound Zone,3,Sonos Inc.,39,P00016542,Grocery,11193.28,304,159
Sound Zone,3,Sonos Inc.,39,P00298142,Health & Beauty,11145.12,217,100
Sound Zone,3,Sonos Inc.,39,P00093242,Toys,11046.75,515,254
Sound Zone,3,Sonos Inc.,39,P00265442,Health & Beauty,10986.00,150,74
Sound Zone,3,Sonos Inc.,39,P00250642,Patio & Garden,10927.51,1331,672
Sound Zone,3,Sonos Inc.,39,P00261142,Grocery,10906.15,295,146
Sound Zone,3,Sonos Inc.,39,P00344742,Health & Beauty,10843.80,372,186
Sound Zone,3,Sonos Inc.,39,P00044642,Grocery,10714.05,145,69
Sound Zone,3,Sonos Inc.,39,P00053442,Grocery,10666.86,139,67
Sound Zone,3,Sonos Inc.,39,P00088742,Health & Beauty,10613.30,211,107
Sound Zone,3,Sonos Inc.,39,P00302842,Toys,10590.53,269,140
Sound Zone,3,Sonos Inc.,39,P00198242,Electronics,10582.33,187,90
Sound Zone,3,Sonos Inc.,39,P00135842,Health & Beauty,10582.25,175,80
Sound Zone,3,Sonos Inc.,39,P00162042,Grocery,10574.56,212,108
Sound Zone,3,Sonos Inc.,39,P00344042,"Books, Movies & Music",10389.71,337,171
Sound Zone,3,Sonos Inc.,39,P00351842,Health & Beauty,10267.16,334,171
Sound Zone,3,Sonos Inc.,39,P00049942,Patio & Garden,10040.88,214,105
Sound Zone,3,Sonos Inc.,39,P00223242,Health & Beauty,10040.50,934,462
Sound Zone,3,Sonos Inc.,39,P00191942,Electronics,10029.60,210,111
Sound Zone,3,Sonos Inc.,39,P00297442,Electronics,9975.67,179,89
Sound Zone,3,Sonos Inc.,39,P00102842,Toys,9974.60,212,103
Sound Zone,3,Sonos Inc.,39,P00185842,Clothing,9972.40,214,108
Sound Zone,3,Sonos Inc.,39,P00239842,Health & Beauty,9916.29,171,81
Sound Zone,3,Sonos Inc.,39,P00061842,Health & Beauty,9860.82,149,70
Sound Zone,3,Sonos Inc.,39,P00006242,Health & Beauty,9767.50,125,61
Sound Zone,3,Sonos Inc.,39,P00218642,Health & Beauty,9707.04,432,213
Sound Zone,3,Sonos Inc.,39,P00225842,Electronics,9580.56,418,211
Sound Zone,3,Sonos Inc.,39,P00335442,Grocery,9576.66,386,190
Sound Zone,3,Sonos Inc.,39,P00101242,Health & Beauty,9532.80,160,87
Sound Zone,3,Sonos Inc.,39,P00150142,Toys,9521.46,507,264
Sound Zone,3,Sonos Inc.,39,P00184642,Toys,9469.12,233,120
Sound Zone,3,Sonos Inc.,39,P0095942,Home & Kitchen,9432.30,230,111
Sound Zone,3,Sonos Inc.,39,P00195542,Electronics,9416.66,253,131
Sound Zone,3,Sonos Inc.,39,P00336542,Pets,9412.80,160,75
Sound Zone,3,Sonos Inc.,39,P00292042,Toys,9396.78,199,97
Sound Zone,3,Sonos Inc.,39,P00190542,Home & Kitchen,9340.65,629,314
Sound Zone,3,Sonos Inc.,39,P0097842,Health & Beauty,9338.98,574,279
Sound Zone,3,Sonos Inc.,39,P00126442,Baby,9205.20,180,87
Sound Zone,3,Sonos Inc.,39,P00291042,Toys,9049.60,202,99
Sound Zone,3,Sonos Inc.,39,P00159942,Health & Beauty,9034.42,197,106
Sound Zone,3,Sonos Inc.,39,P00309142,Grocery,9029.73,321,163
Sound Zone,3,Sonos Inc.,39,P00189042,Toys,9017.34,274,139
Sound Zone,3,Sonos Inc.,39,P00334642,Grocery,9007.15,151,74
Sound Zone,3,Sonos Inc.,39,P00281942,Office & School Supplies,8865.28,256,128
Sound Zone,3,Sonos Inc.,39,P00164642,Health & Beauty,8737.14,223,107
Sound Zone,3,Sonos Inc.,39,P00064142,"Arts, Crafts & Sewing",8728.75,125,70
Sound Zone,3,Sonos Inc.,39,P00028242,Household Essentials,8695.24,181,95
